traffic_bytes,ciphers_up,ciphers_down,cipher_size,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,proxy_agg,server_agg,accuracy,offloaded_pct,op_offload_count
23792163325,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0775401380343811",7,"0,211214177240461","630,607287526131","0,714224974314372","1,775071144104",1711291,",,/data/Test/IKV_paper/analyst/algorithms,yaml","633,519248962402","0,823638916015625","0,297477245330811","3,12816458333333","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0782494848360599",7,"0,21272065932852","634,855851888657","0,720611572265625","1,84075927734375",1711166,",,/data/Test/IKV_paper/analyst/algorithms,yaml","636,733116388321","0,828623533248901","0,295736074447632","4,01822361111111","0,191074634521672",4470
23793479278,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,077399443279888",7,"0,211811466985101","631,053773283958","0,717183272043864","2,07979035377502",1711159,",,/data/Test/IKV_paper/analyst/algorithms,yaml","633,254686355591","0,82634449005127","0,29751992225647","4,66151458333333","0,191074634521672",4470
23786373290,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,077874086140528",7,"0,211074015918194","630,612200339635","0,722788413365682","2,00287342071533",1711328,",,/data/Test/IKV_paper/analyst/algorithms,yaml","632,970586776733","0,835694551467896","0,297785043716431","4,71162569444444","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0774355660001916",7,"0,211697838183751","631,052978555361","0,715324918429057","12,9323320388794",1711980,",,/data/Test/IKV_paper/analyst/algorithms,yaml","632,961061477661","0,829412937164307","0,294739007949829","3,37449513888888","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0779780532713547",7,"0,211943201784053","632,201149741809","0,715351104736328","1,9984667301178",1711289,",,/data/Test/IKV_paper/analyst/algorithms,yaml","633,321811199188","0,824936151504517","0,295459508895874","4,06953194444444","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0790118001853404",7,"0,212534922934752","636,915453751882","0,719300031661987","1,9171667098999",1711145,",,/data/Test/IKV_paper/analyst/algorithms,yaml","638,409565210342","0,828032732009888","0,296724081039429","3,62042326388888","0,191074634521672",4470
23795321567,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0776296270193496",7,"0,210965670728577","631,250860293706","0,716329137484233","1,89497494697571",1711492,",,/data/Test/IKV_paper/analyst/algorithms,yaml","633,123413562775","0,827433586120606","0,297479629516602","4,41663368055555","0,191074634521672",4470
23780583255,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0780362579188068",7,"0,21156531740355","631,465453863144","0,718675295511882","1,96522402763367",1711145,",,/data/Test/IKV_paper/analyst/algorithms,yaml","633,371870517731","0,836197853088379","0,296799898147583","4,41542395833333","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0775227523762185",7,"0,212509251547606","632,692315896352","0,718281110127767","1,93218398094177",1711274,",,/data/Test/IKV_paper/analyst/algorithms,yaml","634,248299598694","0,829683303833008","0,296841382980347","5,30344895833333","0,191074634521672",4470
