traffic_bytes,ciphers_up,ciphers_down,cipher_size,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,proxy_agg,server_agg,accuracy,offloaded_pct,op_offload_count
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0791031974635712",4,"0,17613422700337","32,5228940486908","0,151505923271179","7,45532727241516",1117574,",,/data/Test/WZL_N35/analyst/algorithms,yaml","35,0889790058136","0,186211109161377","0,0427534580230713","6,33E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0762335823006826",4,"0,166741718564715","30,740984749794","0,149539160728455","4,36351442337036",1118070,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,5915458202362","0,18290376663208","0,0425407886505127","6,40E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0764946457457869",4,"0,155863267183304","33,2411937236786","0,147810578346252","2,13552665710449",1118176,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,4489483833313","0,181670665740967","0,0418260097503662","6,73E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0776169809576583",4,"0,158509769609996","30,4175815820694","0,149917650222778","3,85224843025208",1118358,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,3378052711487","0,181309461593628","0,0417900085449219","6,53E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0801100374901131",4,"0,15780879344259","31,9663509130478","0,148787713050842","8,89977836608887",1118119,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,4420926570892","0,182796955108643","0,0413994789123535","6,73E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0783366866307716",4,"0,162193591254098","33,3212246656418","0,147765636444092","13,3134987354279",1118247,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,4634194374085","0,181660890579224","0,0418360233306885","6,47E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,075909912096311",4,"0,163414059366499","32,1843032121658","0,148379445075989","1,01001024246216",1117529,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,3864753246307","0,181922197341919","0,0418550968170166","6,20E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,078144915789774",4,"0,1589018872806","30,3103706598282","0,147724318504333","6,44469738006592",1118268,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,2182948589325","0,187397956848145","0,0418710708618164","6,60E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0771647107111265",4,"0,167848151922226","33,4956817865372","0,1484215259552","8,58223462104797",1118388,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,4286186695099","0,181404590606689","0,0430436134338379","6,47E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0768987649107633",4,"0,16315826518195","31,3863335132599","0,148461508750916","6,18224477767944",1117676,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,4251184463501","0,181971073150635","0,0420703887939453","7,33E-05","0,277227722772277",280
