traffic_bytes,ciphers_up,ciphers_down,cipher_size,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,accuracy,offloaded_pct,op_offload_count
789843,2,1,{263281: 3},-1,2,"0,00462055206298828","0,250500917434692","0,00327086448669434","0,0988116264343262",366435,",,/data/Test/02div/analyst/algorithms,yaml","0,250707864761353",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00458073616027832","0,249568939208984","0,00356602668762207","0,0984768867492676",366544,",,/data/Test/02div/analyst/algorithms,yaml","0,249803304672241",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00458908081054688","0,250895261764526","0,00330352783203125","0,0985558032989502",366411,",,/data/Test/02div/analyst/algorithms,yaml","0,251152992248535",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00459361076354981","0,253541707992554","0,00340151786804199","0,098442554473877",366461,",,/data/Test/02div/analyst/algorithms,yaml","0,253783941268921",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00460076332092285","0,251219272613525","0,00336027145385742","0,0976910591125488",366258,",,/data/Test/02div/analyst/algorithms,yaml","0,251458406448364",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00459146499633789","0,249186992645264","0,00344419479370117","0,0978853702545166",366467,",,/data/Test/02div/analyst/algorithms,yaml","0,249464511871338",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00469160079956055","0,251441955566406","0,00342464447021484","0,0978965759277344",366457,",,/data/Test/02div/analyst/algorithms,yaml","0,251690864562988",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00463747978210449","0,252620220184326","0,00330257415771484","0,0975463390350342",366454,",,/data/Test/02div/analyst/algorithms,yaml","0,252875804901123",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00466227531433106","0,252565383911133","0,00342035293579102","0,0985567569732666",366355,",,/data/Test/02div/analyst/algorithms,yaml","0,252823114395142",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00458335876464844","0,253850221633911","0,00343132019042969","0,101563453674316",366520,",,/data/Test/02div/analyst/algorithms,yaml","0,254104852676392",0,1,1
,,,,,,,,,,,,,,,
,,,,,,"4,6238899230957",,,,,,,,,
,,,,,,"0,0207013545836993",,,,,,,,,
