traffic_bytes,ciphers_up,ciphers_down,cipher_size,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,proxy_agg,server_agg,accuracy,offloaded_pct,op_offload_count
0,0,0,{},0.04188036918640137,7,-1,1.6011178493499756,0.01621389389038086,1.4696977138519287,1711806,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/06dic/analyst/algorithms.yaml,1.6013367176055908,0.016250133514404297,0.006912946701049805,0.0,0.0,0
0,0,0,{},0.041794538497924805,7,-1,1.5977301597595215,0.016579627990722656,1.4690155982971191,1711960,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/05poc/analyst/algorithms.yaml,1.5980055332183838,0.016573190689086914,0.0068967342376708984,0.0,0.0,0
3684578,1,1,{1842289: 2},-1,7,0.02352166175842285,1.5656507015228271,0.016997814178466797,1.4697165489196777,1711251,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.5659294128417969,0.017385482788085938,0.006561279296875,0.0,1.0,1
0,0,0,{},0.06239628791809082,7,-1,1.6029739379882812,0.016713857650756836,1.4694607257843018,1711611,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.6032373905181885,0.017352819442749023,0.007013559341430664,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,1.9550323486328125e-05,1.5684328079223633,0.016238927841186523,1.4711179733276367,1712033,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.5687410831451416,0.01631307601928711,0.006610393524169922,0.0,1.0,1
0,0,0,{},0.00119781494140625,7,-1,1.5398709774017334,0.016246557235717773,1.4723625183105469,1711613,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.5401389598846436,0.016491174697875977,0.006503582000732422,0.0,0.0,0
0,0,0,{},0.018455982208251953,7,-1,1.5576262474060059,0.01619744300842285,1.4702167510986328,1711240,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/00add/analyst/algorithms.yaml,1.5578999519348145,0.016814470291137695,0.006586313247680664,0.0,0.0,0
0,0,0,{},0.042273759841918945,7,-1,1.6088249683380127,0.016232728958129883,1.4696629047393799,1711618,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/06dic/analyst/algorithms.yaml,1.6090726852416992,0.016273975372314453,0.0067882537841796875,0.0,0.0,0
0,0,0,{},0.0420229434967041,7,-1,1.5990278720855713,0.016527175903320312,1.4685566425323486,1710500,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/05poc/analyst/algorithms.yaml,1.5993025302886963,0.016554594039916992,0.006890296936035156,0.0,0.0,0
3684578,1,1,{1842289: 2},-1,7,0.023446321487426758,1.570500135421753,0.01766228675842285,1.469104528427124,1712133,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.57077956199646,0.017877578735351562,0.00665283203125,0.0,1.0,1
0,0,0,{},0.06246209144592285,7,-1,1.6055805683135986,0.0167233943939209,1.4738726615905762,1712023,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.6058716773986816,0.017495393753051758,0.007010698318481445,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,1.9788742065429688e-05,1.5707895755767822,0.016588449478149414,1.4693248271942139,1711123,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.5710406303405762,0.01615118980407715,0.006514072418212891,0.0,1.0,1
0,0,0,{},0.0011560916900634766,7,-1,1.54339599609375,0.016249418258666992,1.4691579341888428,1711226,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.543703317642212,0.016349315643310547,0.006490468978881836,0.0,0.0,0
0,0,0,{},0.018362045288085938,7,-1,1.5567941665649414,0.016638994216918945,1.470092535018921,1711260,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/00add/analyst/algorithms.yaml,1.557067632675171,0.01735234260559082,0.00669550895690918,0.0,0.0,0
0,0,0,{},0.04195094108581543,7,-1,1.599757194519043,0.016573667526245117,1.4705126285552979,1712191,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/06dic/analyst/algorithms.yaml,1.6000409126281738,0.01659560203552246,0.006923675537109375,0.0,0.0,0
0,0,0,{},0.041834354400634766,7,-1,1.5996074676513672,0.01686263084411621,1.470649003982544,1711646,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/05poc/analyst/algorithms.yaml,1.5998833179473877,0.016919851303100586,0.007010698318481445,0.0,0.0,0
3684578,1,1,{1842289: 2},-1,7,0.023457050323486328,1.5671608448028564,0.017663955688476562,1.469621181488037,1712044,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.5674350261688232,0.017778873443603516,0.0066373348236083984,0.0,1.0,1
0,0,0,{},0.062489986419677734,7,-1,1.5996034145355225,0.016225576400756836,1.4725003242492676,1711813,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.5998458862304688,0.01682591438293457,0.006807088851928711,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,1.8596649169921875e-05,1.5677099227905273,0.016704082489013672,1.4702177047729492,1711806,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.5679874420166016,0.01655864715576172,0.006652116775512695,0.0,1.0,1
0,0,0,{},0.0011563301086425781,7,-1,1.5444731712341309,0.016234159469604492,1.469728946685791,1712071,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.5447449684143066,0.016263246536254883,0.006513357162475586,0.0,0.0,0
0,0,0,{},0.018377304077148438,7,-1,1.5605921745300293,0.01668858528137207,1.4896554946899414,1712079,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/00add/analyst/algorithms.yaml,1.5608534812927246,0.016962289810180664,0.006573677062988281,0.0,0.0,0
0,0,0,{},0.04178977012634277,7,-1,1.598128318786621,0.016581058502197266,1.4686081409454346,1711064,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/06dic/analyst/algorithms.yaml,1.5984020233154297,0.016602277755737305,0.006829738616943359,0.0,0.0,0
0,0,0,{},0.04199481010437012,7,-1,1.5976388454437256,0.0167691707611084,1.4733290672302246,1711962,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/05poc/analyst/algorithms.yaml,1.5979084968566895,0.016607284545898438,0.00690150260925293,0.0,0.0,0
3684578,1,1,{1842289: 2},-1,7,0.023411035537719727,1.5685889720916748,0.016993999481201172,1.4695663452148438,1712070,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.5688743591308594,0.017297983169555664,0.006505012512207031,0.0,1.0,1
